checked,sitename,city,lat,lon,scientificname,commonname,genus,cultivar,author,citation_year,treatment,date,time,month,year,raw_date,dateloc,trait,mean,units,n,statname,stat,notes,entity,method
checked,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.20,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,Observational Illinois Panicum virgatum,"Week of Oct 31, 2011 (America/Chicago)",[time unspecified for yields],10,2011,2011-10-31 19:00:00 -0500,5.5,Ayield,9.3,Mg/ha/yr,4,SE,3.100,NA,NA,NA
checked,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.20,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,202 kg N ha-1 Fertilized Urbana 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,7.9,Mg/ha/yr,4,SE,2.400,NA,NA,NA
checked,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.20,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,134 kg N ha-1 Fertilized Urbana 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,12,Mg/ha/yr,4,SE,2.600,NA,NA,NA
checked,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.20,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,67 kg N ha-1 Fertilized Urbana 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,17,Mg/ha/yr,4,SE,7.700,NA,NA,NA
checked,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.20,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,Control Urbana 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,12,Mg/ha/yr,4,SE,0.900,NA,NA,NA
checked,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.20,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,202 kg N ha-1 Fertilized Urbana 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,21,Mg/ha/yr,4,SE,3.200,NA,NA,NA
checked,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.20,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,134 kg N ha-1 Fertilized Urbana 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,27,Mg/ha/yr,4,SE,6.100,NA,NA,NA
checked,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.20,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,67 kg N ha-1 Fertilized Urbana 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,17,Mg/ha/yr,4,SE,3.900,NA,NA,NA
checked,University of Illinois- South Farms / Crop Science Research and Education Center,Urbana,40.06,-88.20,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,Control Urbana 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,18,Mg/ha/yr,4,SE,2.000,NA,NA,NA
checked,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,134 kg N ha-1 Fertilized Orr 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,8.9,Mg/ha/yr,4,SE,1.400,NA,NA,NA
checked,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,67 kg N ha-1 Fertilized Orr 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,6.3,Mg/ha/yr,4,SE,1.800,NA,NA,NA
checked,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,Control Orr 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,13,Mg/ha/yr,4,SE,2.600,NA,NA,NA
checked,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,67 kg N ha-1 Fertilized Orr 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,14,Mg/ha/yr,4,SE,1.300,NA,NA,NA
checked,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,134 kg N ha-1 Fertilized Orr 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,14,Mg/ha/yr,4,SE,2.500,NA,NA,NA
checked,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,202 kg N ha-1 Fertilized Orr 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,17,Mg/ha/yr,4,SE,1.200,NA,NA,NA
checked,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,Control Orr 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,9.7,Mg/ha/yr,4,SE,1.200,NA,NA,NA
checked,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,67 kg N ha-1 Fertilized Orr 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,9.2,Mg/ha/yr,4,SE,1.400,NA,NA,NA
checked,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,202 kg N ha-1 Fertilized Orr 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,6.1,Mg/ha/yr,4,SE,0.500,NA,NA,NA
checked,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,134 kg N ha-1 Fertilized Orr 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,5,Mg/ha/yr,4,SE,[missing],NA,NA,NA
checked,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,Control Orr 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,8.2,Mg/ha/yr,4,SE,1.500,NA,NA,NA
checked,Orr Research and Education Center,Perry,39.81,-90.82,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,202 kg N ha-1 Fertilized Orr 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,11,Mg/ha/yr,4,SE,1.500,NA,NA,NA
checked,Central Illinois Irrigated Growers Association,Havana,40.30,-89.94,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,Control Havana 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,16,Mg/ha/yr,4,SE,2.500,NA,NA,NA
checked,Central Illinois Irrigated Growers Association,Havana,40.30,-89.94,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,67 kg N ha-1 Fertilized Havana 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,17,Mg/ha/yr,4,SE,3.800,NA,NA,NA
checked,Central Illinois Irrigated Growers Association,Havana,40.30,-89.94,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,134 kg N ha-1 Fertilized Havana 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,16,Mg/ha/yr,4,SE,5.200,NA,NA,NA
checked,Central Illinois Irrigated Growers Association,Havana,40.30,-89.94,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,202 kg N ha-1 Fertilized Havana 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,16,Mg/ha/yr,4,SE,1.400,NA,NA,NA
checked,Central Illinois Irrigated Growers Association,Havana,40.30,-89.94,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,Control Havana 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,6.1,Mg/ha/yr,4,SE,0.790,NA,NA,NA
checked,Central Illinois Irrigated Growers Association,Havana,40.30,-89.94,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,67 kg N ha-1 Fertilized Havana 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,7.6,Mg/ha/yr,4,SE,2.200,NA,NA,NA
checked,Central Illinois Irrigated Growers Association,Havana,40.30,-89.94,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,134 kg N ha-1 Fertilized Havana 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,5,Mg/ha/yr,4,SE,0.500,NA,NA,NA
checked,Central Illinois Irrigated Growers Association,Havana,40.30,-89.94,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,202 kg N ha-1 Fertilized Havana 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,7.6,Mg/ha/yr,4,SE,1.200,NA,NA,NA
checked,Central Illinois Irrigated Growers Association,Havana,40.30,-89.94,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,Control Havana 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,8.4,Mg/ha/yr,4,SE,2.500,NA,NA,NA
checked,Central Illinois Irrigated Growers Association,Havana,40.30,-89.94,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,67 kg N ha-1 Fertilized Havana 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,8.4,Mg/ha/yr,4,SE,2.000,NA,NA,NA
checked,Central Illinois Irrigated Growers Association,Havana,40.30,-89.94,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,134 kg N ha-1 Fertilized Havana 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,7.1,Mg/ha/yr,4,SE,1.400,NA,NA,NA
checked,Central Illinois Irrigated Growers Association,Havana,40.30,-89.94,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,202 kg N ha-1 Fertilized Havana 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,5.3,Mg/ha/yr,4,SE,1.800,NA,NA,NA
checked,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,67 kg N ha-1 Fertilized Fairfield 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,10,Mg/ha/yr,4,SE,2.400,NA,NA,NA
checked,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,67 kg N ha-1 Fertilized Fairfield 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,20,Mg/ha/yr,4,SE,4.500,NA,NA,NA
checked,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,Control Fairfield 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,17,Mg/ha/yr,4,SE,3.100,NA,NA,NA
checked,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,134 kg N ha-1 Fertilized Fairfield 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,11,Mg/ha/yr,4,SE,1.300,NA,NA,NA
checked,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,67 kg N ha-1 Fertilized Fairfield 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,7.9,Mg/ha/yr,4,SE,1.300,NA,NA,NA
checked,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,202 kg N ha-1 Fertilized Fairfield 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,12,Mg/ha/yr,4,SE,2.000,NA,NA,NA
checked,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,134 kg N ha-1 Fertilized Fairfield 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,16,Mg/ha/yr,4,SE,3.100,NA,NA,NA
checked,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,134 kg N ha-1 Fertilized Fairfield 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,9.2,Mg/ha/yr,4,SE,3.000,NA,NA,NA
checked,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,202 kg N ha-1 Fertilized Fairfield 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,22,Mg/ha/yr,4,SE,1.600,NA,NA,NA
checked,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,Control Fairfield 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,12,Mg/ha/yr,4,SE,2.500,NA,NA,NA
checked,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,202 kg N ha-1 Fertilized Fairfield 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,7.9,Mg/ha/yr,4,SE,0.910,NA,NA,NA
checked,Wayne County Extension Office,Fairfield,38.38,-88.39,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,Control Fairfield 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,5.6,Mg/ha/yr,4,SE,0.700,NA,NA,NA
checked,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,202 kg N ha-1 Fertilized Brownstown 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,6.1,Mg/ha/yr,4,SE,1.300,NA,NA,NA
checked,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,134 kg N ha-1 Fertilized Brownstown 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,14,Mg/ha/yr,4,SE,1.300,NA,NA,NA
checked,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,202 kg N ha-1 Fertilized Brownstown 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,21,Mg/ha/yr,4,SE,2.400,NA,NA,NA
checked,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,Control Brownstown 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,8.4,Mg/ha/yr,4,SE,1.800,NA,NA,NA
checked,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,67 kg N ha-1 Fertilized Brownstown 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,13,Mg/ha/yr,4,SE,2.400,NA,NA,NA
checked,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,134 kg N ha-1 Fertilized Brownstown 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,8.4,Mg/ha/yr,4,SE,1.500,NA,NA,NA
checked,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,134 kg N ha-1 Fertilized Brownstown 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,9.5,Mg/ha/yr,4,SE,1.500,NA,NA,NA
checked,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,67 kg N ha-1 Fertilized Brownstown 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,9.2,Mg/ha/yr,4,SE,0.660,NA,NA,NA
checked,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,67 kg N ha-1 Fertilized Brownstown 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,7.9,Mg/ha/yr,4,SE,2.900,NA,NA,NA
checked,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,Control Brownstown 2008,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,7.4,Mg/ha/yr,4,SE,0.860,NA,NA,NA
checked,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,202 kg N ha-1 Fertilized Brownstown 2008,"Week of Oct 24, 2009 (America/Chicago)",[time unspecified for yields],10,2009,2009-10-24 19:00:00 -0500,5.5,Ayield,8.2,Mg/ha/yr,4,SE,1.300,NA,NA,NA
checked,Brownstown Research and Education Center,Brownstown,38.95,-88.96,Panicum virgatum,switchgrass,Panicum,Cave-In-Rock,Arundale,2012,Control Brownstown 2008,"Week of Nov 29, 2008 (America/Chicago)",[time unspecified for yields],11,2008,2008-11-29 18:00:00 -0600,5.5,Ayield,15,Mg/ha/yr,4,SE,2.400,NA,NA,NA
checked,Southeast Georgia Research and Education Center,Midville,32.88,-82.21,Panicum virgatum,switchgrass,Panicum,Ceres 1102,Arundale,2012,Observational Georgia Panicum virgatum,"Week of Nov 8, 2010 (America/New_York)",[time unspecified for yields],11,2010,2010-11-08 18:00:00 -0600,5.5,Ayield,13,Mg/ha/yr,4,SE,0.420,NA,NA,NA
checked,Southeast Georgia Research and Education Center,Midville,32.88,-82.21,Panicum virgatum,switchgrass,Panicum,Ceres 1102,Arundale,2012,Observational Georgia Panicum virgatum,"Week of Nov 8, 2010 (America/New_York)",[time unspecified for yields],11,2010,2010-11-08 18:00:00 -0600,5.5,Ayield,12,Mg/ha/yr,4,SE,1.700,NA,NA,NA
checked,Southeast Georgia Research and Education Center,Midville,32.88,-82.21,Panicum virgatum,switchgrass,Panicum,Ceres 1102,Arundale,2012,Observational Georgia Panicum virgatum,"Week of Nov 8, 2010 (America/New_York)",[time unspecified for yields],11,2010,2010-11-08 18:00:00 -0600,5.5,Ayield,12,Mg/ha/yr,4,SE,2.200,NA,NA,NA
checked,Southeast Georgia Research and Education Center,Midville,32.88,-82.21,Panicum virgatum,switchgrass,Panicum,Ceres 1102,Arundale,2012,Observational Georgia Panicum virgatum,"Week of Nov 8, 2010 (America/New_York)",[time unspecified for yields],11,2010,2010-11-08 18:00:00 -0600,5.5,Ayield,9.5,Mg/ha/yr,4,SE,2.800,NA,NA,NA
checked,Southeast Georgia Research and Education Center,Midville,32.88,-82.21,Panicum virgatum,switchgrass,Panicum,Ceres 1102,Arundale,2012,Observational Georgia Panicum virgatum,"Week of Nov 8, 2010 (America/New_York)",[time unspecified for yields],11,2010,2010-11-08 18:00:00 -0600,5.5,Ayield,0.05,Mg/ha/yr,4,SE,0.050,NA,NA,NA
checked,Southeast Georgia Research and Education Center,Midville,32.88,-82.21,Panicum virgatum,switchgrass,Panicum,Ceres 1102,Arundale,2012,Observational Georgia Panicum virgatum,"Week of Nov 8, 2010 (America/New_York)",[time unspecified for yields],11,2010,2010-11-08 18:00:00 -0600,5.5,Ayield,0.2,Mg/ha/yr,4,SE,[missing],NA,NA,NA
checked,Kentucky Seed Improvement Association,Lexington,38.13,-84.50,Panicum virgatum,switchgrass,Panicum,Alamo,Arundale,2012,Observational Kentucky Panicum virgatum,"Week of Oct 31, 2011 (America/New_York)",[time unspecified for yields],10,2011,2011-10-31 19:00:00 -0500,5.5,Ayield,26,Mg/ha/yr,4,SE,9.500,NA,NA,NA
checked,Kentucky Seed Improvement Association,Lexington,38.13,-84.50,Panicum virgatum,switchgrass,Panicum,Alamo,Arundale,2012,Observational Kentucky Panicum virgatum,"Week of Oct 31, 2011 (America/New_York)",[time unspecified for yields],10,2011,2011-10-31 19:00:00 -0500,5.5,Ayield,18,Mg/ha/yr,4,SE,10.000,NA,NA,NA
checked,Kentucky Seed Improvement Association,Lexington,38.13,-84.50,Panicum virgatum,switchgrass,Panicum,Alamo,Arundale,2012,Observational Kentucky Panicum virgatum,"Week of Oct 31, 2011 (America/New_York)",[time unspecified for yields],10,2011,2011-10-31 19:00:00 -0500,5.5,Ayield,17,Mg/ha/yr,4,SE,10.000,NA,NA,NA
checked,Kentucky Seed Improvement Association,Lexington,38.13,-84.50,Panicum virgatum,switchgrass,Panicum,Alamo,Arundale,2012,Observational Kentucky Panicum virgatum,"Week of Oct 31, 2011 (America/New_York)",[time unspecified for yields],10,2011,2011-10-31 19:00:00 -0500,5.5,Ayield,9.1,Mg/ha/yr,4,SE,2.100,NA,NA,NA
checked,Kentucky Seed Improvement Association,Lexington,38.13,-84.50,Panicum virgatum,switchgrass,Panicum,Alamo,Arundale,2012,Observational Kentucky Panicum virgatum,"Week of Nov 9, 2010 (America/New_York)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,0.3,Mg/ha/yr,4,SE,0.200,NA,NA,NA
checked,Kentucky Seed Improvement Association,Lexington,38.13,-84.50,Panicum virgatum,switchgrass,Panicum,Alamo,Arundale,2012,Observational Kentucky Panicum virgatum,"Week of Nov 9, 2010 (America/New_York)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,0.05,Mg/ha/yr,4,SE,0.050,NA,NA,NA
checked,Kentucky Seed Improvement Association,Lexington,38.13,-84.50,Panicum virgatum,switchgrass,Panicum,Alamo,Arundale,2012,Observational Kentucky Panicum virgatum,"Week of Nov 9, 2010 (America/New_York)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,0,Mg/ha/yr,4,SE,[missing],NA,NA,NA
checked,Kentucky Seed Improvement Association,Lexington,38.13,-84.50,Panicum virgatum,switchgrass,Panicum,Alamo,Arundale,2012,Observational Kentucky Panicum virgatum,"Week of Nov 9, 2010 (America/New_York)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,0.1,Mg/ha/yr,4,SE,[missing],NA,NA,NA
checked,Louisiana State University AgCenter Botanic Gardens,Baton Rouge,30.41,-91.10,Panicum virgatum,switchgrass,Panicum,Alamo,Arundale,2012,Observational Louisiana Panicum virgatum,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,9.4,Mg/ha/yr,4,SE,0.500,NA,NA,NA
checked,Louisiana State University AgCenter Botanic Gardens,Baton Rouge,30.41,-91.10,Panicum virgatum,switchgrass,Panicum,Alamo,Arundale,2012,Observational Louisiana Panicum virgatum,"Week of Oct 31, 2011 (America/Chicago)",[time unspecified for yields],10,2011,2011-10-31 19:00:00 -0500,5.5,Ayield,9.6,Mg/ha/yr,4,SE,1.800,NA,NA,NA
checked,Louisiana State University AgCenter Botanic Gardens,Baton Rouge,30.41,-91.10,Panicum virgatum,switchgrass,Panicum,Alamo,Arundale,2012,Observational Louisiana Panicum virgatum,"Week of Oct 31, 2011 (America/Chicago)",[time unspecified for yields],10,2011,2011-10-31 19:00:00 -0500,5.5,Ayield,10,Mg/ha/yr,4,SE,1.400,NA,NA,NA
checked,Louisiana State University AgCenter Botanic Gardens,Baton Rouge,30.41,-91.10,Panicum virgatum,switchgrass,Panicum,Alamo,Arundale,2012,Observational Louisiana Panicum virgatum,"Week of Nov 9, 2010 (America/Chicago)",[time unspecified for yields],11,2010,2010-11-09 18:00:00 -0600,5.5,Ayield,12,Mg/ha/yr,4,SE,0.031,NA,NA,NA
